"Create Shipping Label...","Tạo thẻ vận chuyển..."
"Create new credit memo for order","Tạo hoàn tiền mới cho đơn đặt hàng"
"Create new invoice for order","Tạo hóa đơn mới cho đặt hàng"
"Create new shipment for order","Tạo phiếu giao hàng mới cho đơn đặt hàng"
"Create...","Tạo..."
"Created At","Ngày khởi tạo"
"Created billing agreement #%s.","Tạo thỏa thuận thanh toán #%s."
"Created:","Đã tạo:"
"Credit Memo","Hoàn tiền"
"Credit Memo #","Hoàn tiền #"
"Credit Memo # ","Hoàn tiền # "
"Credit Memo #%1$s | %3$s | %2$s (%4$s)","Hoàn tiền #%1$s | %3$s | %2$s (%4$s)"
"Credit Memo Comment Email Sender","Người gửi email nhận xét hoàn tiền"
"Credit Memo Comment Email Template","Mẫu email nhận xét hoàn tiền"
"Credit Memo Comment Email Template for Guest","Mẫu email nhận xét hoàn tiền cho khách"
"Credit Memo Comments","Nhận xét hoàn tiền"
"Credit Memo Email Sender","Người gửi email hoàn tiền"
"Credit Memo Email Template","Mẫu email hoàn tiền"
"Credit Memo Email Template for Guest","Mẫu email hoàn tiền cho khách"
"Credit Memo Update","Cập nhật hoàn tiền"
"Credit Memo Update for Guest","Cập nhật hoàn tiền cho khách"
"Credit Memos","Hoàn tiền"
"Credit memo canceling problem.","Vấn đề hủy hoàn tiền."
"Credit memo cannot be canceled.","Không thể hủy Hoàn tiền."
"Credit memo has been created automatically","Hoàn tiền đã được tạo ra tự động"
"Custom Price","Tùy chọn giá"
"Custom Value","Tùy chọn giá trị"
"Customer","Khách hàng"
"Customer Can Define Start Date","Khách hàng có thể xác định ngày bắt đầu"
"Customer Email","Email khách hàng"
"Customer Group","Nhóm khách hàng"
"Customer Last Name","Họ"
"Customer Middle Name","Tên đệm"
"Customer My Account Order Creditmemo View","Xem bản ghi nhớ đơn của đơn đặt hàng của tôi"
"Customer My Account Order History","Lịch sử đơn đặt hàng của tôi"
"Customer My Account Order Invoice View","Xem hóa đơn của đơn đặt hàng của tôi"
"Customer My Account Order Shipment View","Xem phiếu giao hàng của đơn đặt hàng của tôi"
"Customer My Account Order View","Xem đơn đặt hàng của tôi"
"Customer Name","Tên khách hàng"
"Customer\'s Current Activities","Hoạt động hiện tại của khách hàng"
"Customs Value","Gía trị tùy chọn"
"Date","Ngày"
"Date Shipped","Ngày giao hàng"
"Default Status","Trạng thái mặc định"
"Default Template","Mẫu mặc định"
"Default logo, will be used in PDF and HTML documents.<br />(jpeg, tiff, png) If you see image distortion in PDF, try to use larger image","Logo mặc định sẽ được sử dụng trong PDF và tài liệu HTML.<br />(jpeg, tiff, png) Nếu bạn thấy hình ảnh bị méo trong tập tin  PDF, cố gắng dùng hình ảnh lớn hơn"
"Delete","Xóa"
"Delete Package","Xóa gói hàng"
"Denied the payment online.","Từ chối thanh toán trực tuyến."
"Deny Payment","Từ chối thanh toán"
"Description Message","Mô tả tin nhắn"
"Discount","Giảm giá"
"Discount (%s)","Giảm giá (%s)"
"Discount Amount","Số tiền giảm giá"
"Display Order ID in Header","Hiển thị ID đơn đặt hàng trên tiêu đề"
"Edit","Chỉnh sửa"
"Edit Order #%s","Chỉnh sửa đơn đặt hàng #%s"
"Edit Order %s %s Address","Chỉnh sửa địa chỉ đơn đặt hàng %s %s"
"Edit Order Status","Chỉnh sửa tình trạng đơn đặt hàng"
"Email","Email"
"Email Address","Địa chỉ Email"
"Email Copy of Credit Memo","Bản sao email của hoàn tiền"
"Email Copy of Invoice","Bản sao email của hóa đơn"
"Email Copy of Shipment","Bản sao email của phiếu giao hàng"
"Email Order Confirmation","Email xác nhận đơn đặt hàng"
"Enable","Kích hoạt"
"Enabled","Đã kích hoạt"
"Enter the billing last name and email/ZIP as in the order billing address","Nhập tên hóa đơn và email/ZIP như tỏng địa chỉ thanh toán trong đơn đặt hàng"
"Entered data is incorrect. Please try again.","Dữ liệu nhập không chính xác. Vui lòng thử lại."
"Error to Show in Shopping Cart","Lỗi hiển thị giỏ hàng"
"Excel XML","Excel XML"
"Excl. Tax","Không bao gồm thuế"
"Expired","Hết hạn"
"Explanation","Giải thích"
"Failed to cancel the billing agreement.","Không thể hủy bỏ hợp đồng thanh toán."
"Failed to create billing agreement for this order.","Không tạo được thỏa thuận thanh toán cho đơn đặt hàng này"
"Failed to finish billing agreement wizard.","Không thể hoàn tất hướng dẫn thỏa thuận thanh toán."
"Failed to send the order email.","Không thể gửi email đơn hàng."
"Failed to start billing agreement wizard.","Không thể bắt đầu hướng dẫn thỏa thuận thanh toán."
"Failed to update the payment.","Không thể cập nhật thanh toán."
"Failed to update the profile.","Không thể cập nhật hồ sơ."
"Failed to void the payment.","Không thể làm mất hiệu lực thanh toán."
"Fetch","Lấy"
"File extension not known or unsupported type in the following shipment: %s","Phần mở rộng tập tin không biết hoặc không được hỗ trợ trong lô hàng sau: %s"
"Find Order By:","Tìm đơn đặt hàng bởi:"
"First Name","Tên"
"From","Từ"
"From Name","Từ tên"
"From:","Từ:"
"G.T. (Base)","G.T. (Cơ bản)"
"G.T. (Purchased)","G.T. (Được mua)"
"General","Tổng quan"
"General Information","Thông tin chung"
"Get Payment Update","Cập nhật thanh toán"
"Get Update","Cập nhật"
"Get shipping methods and rates","Các phương pháp vận chuyển và mức giá"
"Gift Message","Tin nhắn quà tặng"
"Gift Message for This Order","Tin nhắn quà tặng ho đơn đặt hàng này"
"Gift Message for the Entire Order","Tin nhắn quà tặng cho toàn bộ đơn hàng"
"Gift Message for this Order","Tin nhắn quà tặng ho đơn đặt hàng này"
"Gift Options","Tùy chọn quà tặng"
"Girth","Vòng tròn"
"Go to Home Page","Đi tới Trang chủ"
"Grand Total","Tổng cộng"
"Grand Total to be Charged","Tổng số tiền được tính"
"Guest","Khách"
"Height","Chiều cao"
"Hide Customer IP","Ẩn IP của Khách hàng"
"Hold","Tích trữ"
"Hold action is not available.","Tích trữ không có sẵn."
"Hold order","Đơn hàng tích trữ"
"Home","Trang chủ"
"ID","ID"
"ID #","ID #"
"If empty, the default description above will be used.","Nếu để trống, mô tả mặc định ở trên sẽ được sử dụng."
"If empty, the default error above will be used.","Nếu trống, lỗi mặc định trên sẽ được sử dụng."
"If the invoice was created offline, try creating an offline creditmemo.","Nếu hóa đơn được tạo ngoại tuyến, hãy thử tạo một bản ghi nhớ tín dụng ẩn."
"Incl. Tax","Incl. Tax"
"Information","Information"
"Initial Fee","Initial Fee"
"Initial Fees","Initial Fees"
"Initial period payment","Initial period payment"
"Insufficient information to create shipping label(s). Please verify your Store Information and Shipping Settings.","Không đủ thông tin để tạo ra nhãn vận chuyển. Hãy kiểm tra thông tin cửa hàng của bạn và thiết lập vận chuyện."
"Invalid block: %s.","Khối không đúng: %s."
"Invalid carrier specified.","Hãng vận chuyển không đúng."
"Invalid draw line data. Please define ""lines"" array.","Dòng dữ liệu không đúng. Hãy xác định mảng "dòng"."
"Invalid entity model","Mô hình tổ chức không đúng"
"Invalid item option format.","Tùy chọn định dạng sản phẩm không đúng."
"Invalid qty to invoice item ""%s""","Số lượng không đúng để lập hóa đơn cho mặt hàng ""%s"""
"Invalid qty to refund item ""%s""","Số lượng không đúng để hoàn lại mặt hàng ""%s"""
"Invalid qty to ship for item ""%s""","Số lượng không đúng để giao hàng ""%s"""
"Invalid renderer model","Mô hình kết xuất không đúng"
"Invalid request for adding product to quote.","Yêu cầu không đúng để thêm sản phẩm trích dẫn"
"Invalid value(s) for Qty to Ship","Giá trị không đúng cho số lượng giao hàng"
"Invoice","Hóa đơn"
"Invoice #","Hóa đơn #"
"Invoice # ","Hóa đơn # "
"Invoice #%1$s | %2$s | %4$s (%3$s)","Hóa đơn #%1$s | %2$s | %4$s (%3$s)"
"Invoice #%s","Hóa đơn #%s"
"Invoice Comment Email Sender","Người gửi email nhận xét hóa đơn"
"Invoice Comment Email Template","Mẫu email nhận xét hóa đơn"
"Invoice Comment Email Template for Guest","Mẫu email nhận xét hóa đơn cho khách"
"Invoice Comments","Nhận xét Hóa đơn"
"Invoice Date","Ngày lập hóa đơn"
"Invoice Email Sender","Người gửi email hóa đơn"
"Invoice Email Template","Mẫu email hóa đơn"
"Invoice Email Template for Guest","Mẫu email hóa đơn cho khách"
"Invoice Update","Cập nhật hóa đơn"
"Invoice Update for Guest","Cập nhật hóa đơn cho khách"
"Invoice and Packing Slip Design","Hóa đơn và gói thiết kế trượt"
"Invoice and Ship","Hóa đơn và vận chuyển"
"Invoice canceling problem.","Vấn đề hủy hóa đơn."
"Invoice cannot be canceled.","Hóa đơn không thể hủy."
"Invoice cannot be captured.","Không chụp được hóa đơn."
"Invoice cannot be voided.","Hóa đơn không được hủy bỏ."
"Invoice capturing problem.","Vấn đề chụp lại hóa đơn."
"Invoice void problem","Vấn đề hóa đơn trống"
"Invoice will be created without communication with payment gateway.","Hoá đơn sẽ được tạo ra mà không giao tiếp với cổng thanh toán."
"Invoiced","Lập hóa đơn"
"Invoiced:","Lập hóa đơn:"
"Invoices","Hóa đơn"
"Is Closed","Đã đóng"
"Item","Hàng hóa"
"Item Status","Tình trạng hàng hóa"
"Item object is not specified.","Đối tượng sản phẩm không xác định."
"Item options declaration error.","Lỗi kê khai tùy chọn sản phẩm."
"Item ordered qty","Số lượng sản phẩm đặt hàng"
"Item qty declaration error.","Lỗi khai báo số lượng sản phẩm."
"Items","Sản phẩm"
"Items Invoiced","Lập hóa đơn sản phẩm"
"Items Ordered","Sản phẩm đã đặt hàng"
"Items Refunded","Hoàn trả hàng"
"Items Shipped","Hàng đã vận chyển"
"Items in the Package","Hàng trong lô hàng"
"Items maximum quantity or price do not allow checkout.","Số lượng hoặc giá sản phẩm tối đa không được phép thanh toán."
"Items options declaration error.","Lỗi tùy chọn hàng hóa."
"Items to Refund","Hàng hoàn trả"
"Items to Ship","Hàng để vận chuyển"
"Key","Khóa"
"Last Name","Họ"
"Last Ordered Items","Sản phẩm cuối được đặt hàng"
"Last status can\'t be unassigned from state.","Trạng thái cuối cùng không thể gán từ định vị này."
"Length","Độ dài"
"Link to the New Order","Liên kết với đơn đặt hàng mới"
"Link to the Previous Order","Liên kết với đơn đặt hàng trước"
"Logo for HTML Print View","Logo cho HTML Print View"
"Logo for HTML documents only. If empty, default will be used.<br />(jpeg, gif, png)","Logo của tài liệu HTML. Nếu bỏ trống, mặc định sẽ được sử dụng.<br />(jpeg, gif, png)"
"Logo for PDF Print-outs (200x50)","Logo của PDF Print-outs (200x50)"
"Make Check payable to:","Hãy kiểm tra thanh toán:"
"Manage","Quản lý"
"Maximum amount available to refund is %s","Số hàng tối đa để hoàn trả là %s"
"Maximum shipping amount allowed to refund is: %s","Lượng vận chuyển tối đa cho phép để hoàn trả là: %s"
"Message","Tin nhắn"
"Message:","Tin nhắn:"
"Middle Name","Tên đệm"
"Minimum Amount","Số lượng tối thiểu"
"Minimum Order Amount","Số đơn hàng tối thiểu"
"Mixed","Pha trộn"
"Most Viewed","Xem nhiều nhất"
"Most Viewed Products Report","Báo cáo sản phẩm được xem nhiều nhất"
"Move to Shopping Cart","Chuyển đến giỏ hàng"
"Move to Wishlist","Chuyển đến danh sách thích"
"Multi-address Description Message","Tin nhắn mô tả nhiều địa chỉ"
"Multi-address Error to Show in Shopping Cart","Lỗi hiển thị nhiều địa chỉ trong giỏ hàng"
"My Orders","Đơn hàng của tôi"
"My Orders - Details","Chi tiết đơn hàng"
"N/A","N/A"
"Name","Tên"
"New","Mới"
"New Billing Agreement","Thỏa thuận thanh toán mới"
"New Credit Memo","Hoàn tiền mới"
"New Credit Memo for Guest","Hoàn tiền mới cho Khách"
"New Credit Memo for Invoice #%s","Hoàn tiền mới cho hóa đơn #%s"
"New Credit Memo for Order #%s","Hoàn tiền mới cho đơn hàng #%s"
"New Invoice","Hóa đơn mới"
"New Invoice and Shipment for Order #%s","Hóa đơn và đơn giao hàng mới cho đơn đặt hàng #%s"
"New Invoice for Guest","Hóa đơn mới cho khách"
"New Invoice for Order #%s","Hóa đơn mới cho đơn đặt hàng #%s"
"New Order","Đơn hàng mới"
"New Order Confirmation Email Sender","Người gửi email xác nhận đơn hàng mới"
"New Order Confirmation Template","Mẫu xác nhận đơn hàng mới"
"New Order Confirmation Template for Guest","Mẫu xác nhận đơn hàng mới cho Khách"
"New Order RSS","RSS Đơn hàng mới"
"New Order Status","Trạng thái đơn hàng mới"
"New Order for Guest","Đơn hàng mới cho khách"
"New Shipment","Phiếu giao hàng mới"
"New Shipment for Guest","Gói hàng mới cho khách"
"New Shipment for Order #%s","Gói hàng mới của đơn đặt hàng #%s"
"Newsletter Subscription","Đăng ký nhận thư thông báo"
"No","Không"
"No Items","Không có sản phẩm"
"No Items To Refund","Không có sản phẩm hoàn trả"
"No Payment Methods","Không có phương pháp thanh toán"
"No detail for number ""%s""","Không có chi tiết về số lượng ""%s"""
"No information available.","Không có thông tin."
"No items","Không có sản phẩm"
"No order(s) were put on hold.","Không có đơn hàng được giữ lại."
"No order(s) were released from holding status.","Không có đơn hàng nào có trạng thái giữ."
"No ordered items","Không có sản phẩm được đặt hàng"
"No shipping information available","Thông tin vận chuyển không có sẵn"
"Nominal Items","Sản phẩm danh nghĩa"
"Nominal item can be purchased standalone only. To proceed please remove other items from the quote.","Sản phẩm danh nghĩa chỉ được mua độc lập. Để tiến hành vui lòng loại bỏ các mặt hàng khác từ báo giá."
"Nominal order registered.","Đơn hàng danh nghĩa đã được đăng ký"
"Not Capture","Không ghi lại được"
"Not Initialized","Không khởi tạo"
"Not Notified","Không được thông báo"
"Not enough valid data to save the parent transaction ID.","Không đủ dữ liệu để lưu ID các giao dịch lớn."
"Notification Not Applicable","Thông báo không áp dụng"
"Notified","Thông báo"
"Notify Customer by Email","Thông báo cho khách hàng bằng Email"
"Number","Số"
"Number of Invoiced Orders","Số đơn hàng đã tạo hóa đơn"
"Number of Orders","Số đơn đặt hàng"
"Number of Refunded Orders","Số đơn đặt hàng hoàn trả"
"OK","OK"
"Offline Refunded","Hoàn trả ngoại tuyến"
"On Hold","Tạm hoãn"
"Online Refunded","Hoàn trả trực tuyến"
"Order","Đơn đặt hàng"
"Order #","Đơn đặt hàng #"
"Order # ","Đơn đặt hàng # "
"Order # %s","Đơn đặt hàng # %s"
"Order # %s %s | %s","Đơn đặt hàng # %s %s | %s"
"Order #%s","Đơn đặt hàng #%s"
"Order #%s - %s","Đơn đặt hàng #%s - %s"
"Order API","Đơn đặt hàngAPI"
"Order Address Information","Thông tin địa chỉ đơn đặt hàng"
"Order Comment","Nhận xét đơn đặt hàng"
"Order Comment Email Sender","Người gửi email nhận xét đơn hàng"
"Order Comment Email Template","Mẫu email nhận xét đơn hàng"
"Order Comment Email Template for Guest","Mẫu email nhận xét đơn hàng cho Khách"
"Order Comments","Nhận xét đơn đặt hàng"
"Order Credit Memos","Bản ghi đơn đặt hàng"
"Order Currency:","Tiền đặt hàng:"
"Order Date","Ngày đặt hàng"
"Order Date (%s)","Ngày đặt hàng (%s)"
"Order Date: ","Ngày đặt hàng: "
"Order Date: %s","Ngày đặt hàng: %s"
"Order Details","Chi tiết đơn hàng"
"Order Grand Total","Tổng đơn hàng"
"Order History","Lịch sử đơn hàng"
"Order History Info","Thông tin lịch sử đơn hàng"
"Order ID","ID đơn hàng"
"Order Information","Thông tin đơn hàng"
"Order Invoices","Hóa đơn"
"Order Shipments","Phiếu giao hàng"
"Order State","Tình trạng đơn hàng"
"Order Status","Trạng thái đơn hàng"
"Order Status Information","Thông tin trạng thái đơn hàng"
"Order Statuses","Trạng thái đơn hàng"
"Order Subtotal","Tổng số đơn hàng"
"Order Taxes Report Grouped by Tax Rates","Báo cáo thuế của đơn đặt hàng theo các mức thuế"
"Order Total","Tổng đơn đặt hàng"
"Order Totals","Tổng đơn đặt hàng"
"Order Update","Cập nhật đơn hàng"
"Order Update for Guest","Cập nhật đơn hàng cho khách"
"Order View","Xem đơn hàng"
"Order credit memo","Hoàn tiền đơn hàng"
"Order does not allow to be canceled.","Đơn hàng không được phép hủy."
"Order invoice","Hóa đơn"
"Order is suspended as its authorizing amount %s is suspected to be fraudulent.","Đơn hàng bị nghi vẫn vì số lượng %s cho phép bị nghi ngờ là gian lận."
"Order is suspended as its capture amount %s is suspected to be fraudulent.","Đơn hàng bị nghi vẫn vì số lượng %s ghi lại bị nghi ngờ là gian lận."
"Order object is not specified.","Đơn hàng không được xác định."
"Order saving error: %s","Lỗi lưu đơn hàng: %s"
"Order shipments","Gói hàng"
"Order status does not exist.","Tình trạng đơn hàng không tồn tại."
"Order status with the same status code already exist.","Mã trạng thái đơn hàng đã tồn tại."
"Order was placed using %s","Đơn đặt hàng sử dụng %s"
"Ordered","Đã đặt hàng"
"Ordered amount of %s.","Số lượng đơn hàng của %s."
"Ordering amount of %s is pending approval on gateway.","Số lượng đơn hàng %s đang chờ phê duyệt."
"Orders","Đơn hàng"
"Orders and Returns","Đơn đặt hàng và hàng hoàn lại"
"Orders and Returns Search Form","Tìm kiếm đơn đặt hàng và hàng hoàn lại"
"Original Price","Giá gốc"
"Original order item that recurring payment profile correspondss to.","Đơn hàng gốc được thanh toán định kỳ theo hồ sơ tương ứng."
"PDF Credit Memos","Bản PDF hoàn tiền"
"PDF Invoices","Hóa đơn PDF"
"PDF Packingslips","Phiếu đóng gói PDF"
"PDF Print-outs","Bản in PDF"
"PDF object is not specified.","PDF không xác định."
"PDF page object is not specified.","Trang PDF không xác định."
"PDF total model should extend Mage_Sales_Model_Order_Pdf_Total_Default","Tổng mẫu PDF nên mở rộng Mage_Sales_Model_Order_Pdf_Total_Default"
"Package","Đóng gói"
"Package types are disregarded for USPS domestic shipments.","Loại đóng gói không được đề cập cho chuyến hàng nội địa USPS."
"Packages","Đóng gói"
"Packingslip # ","Phiếu đóng gói # "
"Paid","Thanh toán"
"Paid Amount","Số tiền thanh toán"
"Parent Transaction ID","ID giao dịch chính"
"Parent transaction ID must have a transaction ID.","ID giao dịch chính phải có một ID giao dịch."
"Partial","Từng phần"
"Payment Failed","Lỗi thanh toán"
"Payment Information","Thông tin thanh toán"
"Payment Method","Phương pháp thanh toán"
"Payment Method Name","Tên phương pháp thanh toán"
"Payment Method:","Phương pháp thanh toán:"
"Payment Review","Xem lại việc thanh toán"
"Payment disallow storing objects.","Thanh toán không cho phép lưu trữ các đối tượng."
"Payment transactions disallow storing objects.","Giao dịch thanh toán không cho phép các đối tượng lưu trữ."
"Payment type","Loại thanh toán"
"Payment update has been made.","Đã cập nhật thanh toán."
"Pending","Chờ xử lý"
"Pending Payment","Thanh toán chờ xử lý"
"Period","Thời hạn"
"Place Order Using Billing Agreements","Đặt hàng sử dụng thỏa thuận thanh toán"
"Placed from IP","Đặt hàng từ địa chỉ IP"
"Please Select Products to Add","Vui lòng chọn sản phẩm để thêm"
"Please Select a Customer","Chọn khách hàng"
"Please Select a Store","Chọn cửa hàng"
"Please check billing address information. %s","Vui lòng kiểm tra thông tin địa chỉ thanh toán. %s"
